
############################
training hazelnut
############################

Type : hazelnut Train [ Epoch 1/256 iter 1 ] lr: 0.03000, loss: 1.28789, avg_reader_cost: 3.20340 sec, avg_batch_cost: 3.31736 sec, avg_samples: 96.0, avg_ips: 28.93864 images/sec.
Type : hazelnut Train [ Epoch 223/256 iter 3 ] lr: 0.02507, loss: 0.09568, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10367 sec, avg_samples: 96.0, avg_ips: 925.98648 images/sec.
Type : hazelnut Train [ Epoch 223/256 iter 4 ] lr: 0.02507, loss: 0.08259, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10335 sec, avg_samples: 96.0, avg_ips: 928.90455 images/sec.
Type : hazelnut Train [ Epoch 223/256 iter 5 ] lr: 0.02507, loss: 0.01387, avg_reader_cost: 0.00006 sec, avg_batch_cost: 0.02816 sec, avg_samples: 7.0, avg_ips: 248.54714 images/sec.
Type : hazelnut Train [ Epoch 224/256 iter 1 ] lr: 0.02534, loss: 0.11187, avg_reader_cost: 1.92609 sec, avg_batch_cost: 2.03190 sec, avg_samples: 96.0, avg_ips: 47.24653 images/sec.
Type : hazelnut Train [ Epoch 224/256 iter 2 ] lr: 0.02534, loss: 0.15717, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.10604 sec, avg_samples: 96.0, avg_ips: 905.33910 images/sec.
Type : hazelnut Train [ Epoch 224/256 iter 3 ] lr: 0.02534, loss: 0.08275, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.10351 sec, avg_samples: 96.0, avg_ips: 927.46245 images/sec.
Type : hazelnut Train [ Epoch 224/256 iter 4 ] lr: 0.02534, loss: 0.10029, avg_reader_cost: 0.00007 sec, avg_batch_cost: 0.10260 sec, avg_samples: 96.0, avg_ips: 935.63466 images/sec.
Type : hazelnut Train [ Epoch 224/256 iter 5 ] lr: 0.02534, loss: 0.05145, avg_reader_cost: 0.00007 sec, avg_batch_cost: 0.02522 sec, avg_samples: 7.0, avg_ips: 277.50856 images/sec.
Type : hazelnut Test [ Epoch 224/256 ] test_cost: 11.111069 sec max_auc: 0.96571 roc_auc : 0.952857.
Type : hazelnut Train [ Epoch 225/256 iter 1 ] lr: 0.02561, loss: 0.11683, avg_reader_cost: 2.44732 sec, avg_batch_cost: 2.56128 sec, avg_samples: 96.0, avg_ips: 37.48130 images/sec.
Type : hazelnut Train [ Epoch 225/256 iter 2 ] lr: 0.02561, loss: 0.11216, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11229 sec, avg_samples: 96.0, avg_ips: 854.89906 images/sec.
Type : hazelnut Train [ Epoch 225/256 iter 3 ] lr: 0.02561, loss: 0.12299, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.11040 sec, avg_samples: 96.0, avg_ips: 869.59745 images/sec.
Type : hazelnut Train [ Epoch 225/256 iter 4 ] lr: 0.02561, loss: 0.16901, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.11088 sec, avg_samples: 96.0, avg_ips: 865.79049 images/sec.
Type : hazelnut Train [ Epoch 225/256 iter 5 ] lr: 0.02561, loss: 0.17146, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.03839 sec, avg_samples: 7.0, avg_ips: 182.33273 images/sec.
Type : hazelnut Train [ Epoch 226/256 iter 1 ] lr: 0.02586, loss: 0.09644, avg_reader_cost: 2.33722 sec, avg_batch_cost: 2.45053 sec, avg_samples: 96.0, avg_ips: 39.17512 images/sec.
Type : hazelnut Train [ Epoch 226/256 iter 2 ] lr: 0.02586, loss: 0.10357, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.11183 sec, avg_samples: 96.0, avg_ips: 858.47700 images/sec.
Type : hazelnut Train [ Epoch 226/256 iter 3 ] lr: 0.02586, loss: 0.13558, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.11091 sec, avg_samples: 96.0, avg_ips: 865.60437 images/sec.
Type : hazelnut Train [ Epoch 226/256 iter 4 ] lr: 0.02586, loss: 0.09768, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.11077 sec, avg_samples: 96.0, avg_ips: 866.63463 images/sec.
Type : hazelnut Train [ Epoch 226/256 iter 5 ] lr: 0.02586, loss: 0.14207, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.02587 sec, avg_samples: 7.0, avg_ips: 270.58031 images/sec.
Type : hazelnut Train [ Epoch 227/256 iter 1 ] lr: 0.02611, loss: 0.11285, avg_reader_cost: 1.90706 sec, avg_batch_cost: 2.01442 sec, avg_samples: 96.0, avg_ips: 47.65644 images/sec.
Type : hazelnut Train [ Epoch 227/256 iter 2 ] lr: 0.02611, loss: 0.09712, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.10395 sec, avg_samples: 96.0, avg_ips: 923.50800 images/sec.
Type : hazelnut Train [ Epoch 227/256 iter 3 ] lr: 0.02611, loss: 0.11362, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.10367 sec, avg_samples: 96.0, avg_ips: 926.05037 images/sec.
Type : hazelnut Train [ Epoch 227/256 iter 4 ] lr: 0.02611, loss: 0.10186, avg_reader_cost: 0.00007 sec, avg_batch_cost: 0.10287 sec, avg_samples: 96.0, avg_ips: 933.18652 images/sec.
Type : hazelnut Train [ Epoch 227/256 iter 5 ] lr: 0.02611, loss: 0.01380, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.02924 sec, avg_samples: 7.0, avg_ips: 239.37359 images/sec.
Type : hazelnut Train [ Epoch 228/256 iter 1 ] lr: 0.02636, loss: 0.12665, avg_reader_cost: 1.92186 sec, avg_batch_cost: 2.02737 sec, avg_samples: 96.0, avg_ips: 47.35204 images/sec.
Type : hazelnut Train [ Epoch 228/256 iter 2 ] lr: 0.02636, loss: 0.05793, avg_reader_cost: 0.15728 sec, avg_batch_cost: 0.26014 sec, avg_samples: 96.0, avg_ips: 369.02504 images/sec.
Type : hazelnut Train [ Epoch 228/256 iter 3 ] lr: 0.02636, loss: 0.09420, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10280 sec, avg_samples: 96.0, avg_ips: 933.87478 images/sec.
Type : hazelnut Train [ Epoch 228/256 iter 4 ] lr: 0.02636, loss: 0.07154, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10255 sec, avg_samples: 96.0, avg_ips: 936.13280 images/sec.
Type : hazelnut Train [ Epoch 228/256 iter 5 ] lr: 0.02636, loss: 0.01448, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.03160 sec, avg_samples: 7.0, avg_ips: 221.49059 images/sec.
Type : hazelnut Train [ Epoch 229/256 iter 1 ] lr: 0.02660, loss: 0.10101, avg_reader_cost: 2.00736 sec, avg_batch_cost: 2.11456 sec, avg_samples: 96.0, avg_ips: 45.39949 images/sec.
Type : hazelnut Train [ Epoch 229/256 iter 2 ] lr: 0.02660, loss: 0.11570, avg_reader_cost: 0.08706 sec, avg_batch_cost: 0.19003 sec, avg_samples: 96.0, avg_ips: 505.19137 images/sec.
Type : hazelnut Train [ Epoch 229/256 iter 3 ] lr: 0.02660, loss: 0.08255, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10337 sec, avg_samples: 96.0, avg_ips: 928.70530 images/sec.
Type : hazelnut Train [ Epoch 229/256 iter 4 ] lr: 0.02660, loss: 0.11527, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10582 sec, avg_samples: 96.0, avg_ips: 907.16463 images/sec.
Type : hazelnut Train [ Epoch 229/256 iter 5 ] lr: 0.02660, loss: 0.02925, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.02737 sec, avg_samples: 7.0, avg_ips: 255.71460 images/sec.
Type : hazelnut Train [ Epoch 230/256 iter 1 ] lr: 0.02683, loss: 0.12752, avg_reader_cost: 1.90917 sec, avg_batch_cost: 2.01749 sec, avg_samples: 96.0, avg_ips: 47.58377 images/sec.
Type : hazelnut Train [ Epoch 230/256 iter 2 ] lr: 0.02683, loss: 0.12968, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.10428 sec, avg_samples: 96.0, avg_ips: 920.64053 images/sec.
Type : hazelnut Train [ Epoch 230/256 iter 3 ] lr: 0.02683, loss: 0.09462, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10294 sec, avg_samples: 96.0, avg_ips: 932.55110 images/sec.
Type : hazelnut Train [ Epoch 230/256 iter 4 ] lr: 0.02683, loss: 0.08904, avg_reader_cost: 0.00006 sec, avg_batch_cost: 0.10319 sec, avg_samples: 96.0, avg_ips: 930.30171 images/sec.
Type : hazelnut Train [ Epoch 230/256 iter 5 ] lr: 0.02683, loss: 0.03210, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.03152 sec, avg_samples: 7.0, avg_ips: 222.08367 images/sec.
Type : hazelnut Train [ Epoch 231/256 iter 1 ] lr: 0.02705, loss: 0.12660, avg_reader_cost: 1.91924 sec, avg_batch_cost: 2.02445 sec, avg_samples: 96.0, avg_ips: 47.42039 images/sec.
Type : hazelnut Train [ Epoch 231/256 iter 2 ] lr: 0.02705, loss: 0.11085, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.10453 sec, avg_samples: 96.0, avg_ips: 918.42931 images/sec.
Type : hazelnut Train [ Epoch 231/256 iter 3 ] lr: 0.02705, loss: 0.14563, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10300 sec, avg_samples: 96.0, avg_ips: 932.08050 images/sec.
Type : hazelnut Train [ Epoch 231/256 iter 4 ] lr: 0.02705, loss: 0.11267, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10248 sec, avg_samples: 96.0, avg_ips: 936.73170 images/sec.
Type : hazelnut Train [ Epoch 231/256 iter 5 ] lr: 0.02705, loss: 0.01327, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.02559 sec, avg_samples: 7.0, avg_ips: 273.58830 images/sec.
Type : hazelnut Train [ Epoch 232/256 iter 1 ] lr: 0.02726, loss: 0.10363, avg_reader_cost: 1.91890 sec, avg_batch_cost: 2.02386 sec, avg_samples: 96.0, avg_ips: 47.43415 images/sec.
Type : hazelnut Train [ Epoch 232/256 iter 2 ] lr: 0.02726, loss: 0.05984, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.10455 sec, avg_samples: 96.0, avg_ips: 918.22615 images/sec.
Type : hazelnut Train [ Epoch 232/256 iter 3 ] lr: 0.02726, loss: 0.09167, avg_reader_cost: 0.05068 sec, avg_batch_cost: 0.15325 sec, avg_samples: 96.0, avg_ips: 626.42652 images/sec.
Type : hazelnut Train [ Epoch 232/256 iter 4 ] lr: 0.02726, loss: 0.08756, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10259 sec, avg_samples: 96.0, avg_ips: 935.71946 images/sec.
Type : hazelnut Train [ Epoch 232/256 iter 5 ] lr: 0.02726, loss: 0.01272, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.02547 sec, avg_samples: 7.0, avg_ips: 274.79693 images/sec.
Type : hazelnut Test [ Epoch 232/256 ] test_cost: 9.713833 sec max_auc: 0.96571 roc_auc : 0.957857.
Type : hazelnut Train [ Epoch 233/256 iter 1 ] lr: 0.02747, loss: 0.08304, avg_reader_cost: 2.53443 sec, avg_batch_cost: 2.64665 sec, avg_samples: 96.0, avg_ips: 36.27221 images/sec.
Type : hazelnut Train [ Epoch 233/256 iter 2 ] lr: 0.02747, loss: 0.09006, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11111 sec, avg_samples: 96.0, avg_ips: 863.98290 images/sec.
Type : hazelnut Train [ Epoch 233/256 iter 3 ] lr: 0.02747, loss: 0.05675, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.10925 sec, avg_samples: 96.0, avg_ips: 878.68347 images/sec.
Type : hazelnut Train [ Epoch 233/256 iter 4 ] lr: 0.02747, loss: 0.08066, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.11058 sec, avg_samples: 96.0, avg_ips: 868.16499 images/sec.
Type : hazelnut Train [ Epoch 233/256 iter 5 ] lr: 0.02747, loss: 0.01265, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.04495 sec, avg_samples: 7.0, avg_ips: 155.72608 images/sec.
Type : hazelnut Train [ Epoch 234/256 iter 1 ] lr: 0.02767, loss: 0.10012, avg_reader_cost: 2.31591 sec, avg_batch_cost: 2.42843 sec, avg_samples: 96.0, avg_ips: 39.53165 images/sec.
Type : hazelnut Train [ Epoch 234/256 iter 2 ] lr: 0.02767, loss: 0.10969, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11173 sec, avg_samples: 96.0, avg_ips: 859.24459 images/sec.
Type : hazelnut Train [ Epoch 234/256 iter 3 ] lr: 0.02767, loss: 0.09693, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11092 sec, avg_samples: 96.0, avg_ips: 865.48901 images/sec.
Type : hazelnut Train [ Epoch 234/256 iter 4 ] lr: 0.02767, loss: 0.06790, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11011 sec, avg_samples: 96.0, avg_ips: 871.88338 images/sec.
Type : hazelnut Train [ Epoch 234/256 iter 5 ] lr: 0.02767, loss: 0.01335, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.03788 sec, avg_samples: 7.0, avg_ips: 184.79436 images/sec.
Type : hazelnut Train [ Epoch 235/256 iter 1 ] lr: 0.02787, loss: 0.12129, avg_reader_cost: 1.90339 sec, avg_batch_cost: 2.01638 sec, avg_samples: 96.0, avg_ips: 47.61015 images/sec.
Type : hazelnut Train [ Epoch 235/256 iter 2 ] lr: 0.02787, loss: 0.08261, avg_reader_cost: 0.16818 sec, avg_batch_cost: 0.27877 sec, avg_samples: 96.0, avg_ips: 344.37230 images/sec.
Type : hazelnut Train [ Epoch 235/256 iter 3 ] lr: 0.02787, loss: 0.09461, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.11063 sec, avg_samples: 96.0, avg_ips: 867.73093 images/sec.
Type : hazelnut Train [ Epoch 235/256 iter 4 ] lr: 0.02787, loss: 0.06830, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.11012 sec, avg_samples: 96.0, avg_ips: 871.80598 images/sec.
Type : hazelnut Train [ Epoch 235/256 iter 5 ] lr: 0.02787, loss: 0.00960, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.03965 sec, avg_samples: 7.0, avg_ips: 176.53962 images/sec.
Type : hazelnut Train [ Epoch 236/256 iter 1 ] lr: 0.02805, loss: 0.12628, avg_reader_cost: 1.92223 sec, avg_batch_cost: 2.03304 sec, avg_samples: 96.0, avg_ips: 47.21996 images/sec.
Type : hazelnut Train [ Epoch 236/256 iter 2 ] lr: 0.02805, loss: 0.09807, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11003 sec, avg_samples: 96.0, avg_ips: 872.47660 images/sec.
Type : hazelnut Train [ Epoch 236/256 iter 3 ] lr: 0.02805, loss: 0.14156, avg_reader_cost: 0.06777 sec, avg_batch_cost: 0.17900 sec, avg_samples: 96.0, avg_ips: 536.31386 images/sec.
Type : hazelnut Train [ Epoch 236/256 iter 4 ] lr: 0.02805, loss: 0.10187, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.10966 sec, avg_samples: 96.0, avg_ips: 875.42436 images/sec.
Type : hazelnut Train [ Epoch 236/256 iter 5 ] lr: 0.02805, loss: 0.10625, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.03816 sec, avg_samples: 7.0, avg_ips: 183.45494 images/sec.
Type : hazelnut Train [ Epoch 237/256 iter 1 ] lr: 0.02823, loss: 0.08991, avg_reader_cost: 1.93375 sec, avg_batch_cost: 2.04631 sec, avg_samples: 96.0, avg_ips: 46.91361 images/sec.
Type : hazelnut Train [ Epoch 237/256 iter 2 ] lr: 0.02823, loss: 0.04013, avg_reader_cost: 0.16714 sec, avg_batch_cost: 0.27700 sec, avg_samples: 96.0, avg_ips: 346.56539 images/sec.
Type : hazelnut Train [ Epoch 237/256 iter 3 ] lr: 0.02823, loss: 0.11957, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.11081 sec, avg_samples: 96.0, avg_ips: 866.35493 images/sec.
Type : hazelnut Train [ Epoch 237/256 iter 4 ] lr: 0.02823, loss: 0.11044, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11098 sec, avg_samples: 96.0, avg_ips: 865.01489 images/sec.
Type : hazelnut Train [ Epoch 237/256 iter 5 ] lr: 0.02823, loss: 0.42277, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.03893 sec, avg_samples: 7.0, avg_ips: 179.82561 images/sec.
Type : hazelnut Train [ Epoch 238/256 iter 1 ] lr: 0.02840, loss: 0.13947, avg_reader_cost: 1.90305 sec, avg_batch_cost: 2.01455 sec, avg_samples: 96.0, avg_ips: 47.65322 images/sec.
Type : hazelnut Train [ Epoch 238/256 iter 2 ] lr: 0.02840, loss: 0.15072, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11123 sec, avg_samples: 96.0, avg_ips: 863.11431 images/sec.
Type : hazelnut Train [ Epoch 238/256 iter 3 ] lr: 0.02840, loss: 0.14509, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11001 sec, avg_samples: 96.0, avg_ips: 872.68271 images/sec.
Type : hazelnut Train [ Epoch 238/256 iter 4 ] lr: 0.02840, loss: 0.20632, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.10441 sec, avg_samples: 96.0, avg_ips: 919.41496 images/sec.
Type : hazelnut Train [ Epoch 238/256 iter 5 ] lr: 0.02840, loss: 0.18886, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.03005 sec, avg_samples: 7.0, avg_ips: 232.97436 images/sec.
Type : hazelnut Train [ Epoch 239/256 iter 1 ] lr: 0.02856, loss: 0.22412, avg_reader_cost: 1.91729 sec, avg_batch_cost: 2.02453 sec, avg_samples: 96.0, avg_ips: 47.41840 images/sec.
Type : hazelnut Train [ Epoch 239/256 iter 2 ] lr: 0.02856, loss: 0.20563, avg_reader_cost: 0.12686 sec, avg_batch_cost: 0.23131 sec, avg_samples: 96.0, avg_ips: 415.03321 images/sec.
Type : hazelnut Train [ Epoch 239/256 iter 3 ] lr: 0.02856, loss: 0.22278, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10307 sec, avg_samples: 96.0, avg_ips: 931.39704 images/sec.
Type : hazelnut Train [ Epoch 239/256 iter 4 ] lr: 0.02856, loss: 0.17894, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10278 sec, avg_samples: 96.0, avg_ips: 934.02425 images/sec.
Type : hazelnut Train [ Epoch 239/256 iter 5 ] lr: 0.02856, loss: 0.06547, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.03064 sec, avg_samples: 7.0, avg_ips: 228.46748 images/sec.
Type : hazelnut Train [ Epoch 240/256 iter 1 ] lr: 0.02871, loss: 0.16505, avg_reader_cost: 1.91189 sec, avg_batch_cost: 2.01706 sec, avg_samples: 96.0, avg_ips: 47.59413 images/sec.
Type : hazelnut Train [ Epoch 240/256 iter 2 ] lr: 0.02871, loss: 0.19439, avg_reader_cost: 0.34521 sec, avg_batch_cost: 0.44914 sec, avg_samples: 96.0, avg_ips: 213.74144 images/sec.
Type : hazelnut Train [ Epoch 240/256 iter 3 ] lr: 0.02871, loss: 0.19550, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10248 sec, avg_samples: 96.0, avg_ips: 936.74259 images/sec.
Type : hazelnut Train [ Epoch 240/256 iter 4 ] lr: 0.02871, loss: 0.21298, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10581 sec, avg_samples: 96.0, avg_ips: 907.29545 images/sec.
Type : hazelnut Train [ Epoch 240/256 iter 5 ] lr: 0.02871, loss: 0.22694, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.02646 sec, avg_samples: 7.0, avg_ips: 264.58432 images/sec.
Type : hazelnut Test [ Epoch 240/256 ] test_cost: 9.307957 sec max_auc: 0.96571 roc_auc : 0.888929.
Type : hazelnut Train [ Epoch 241/256 iter 1 ] lr: 0.02886, loss: 0.23051, avg_reader_cost: 2.37917 sec, avg_batch_cost: 2.49161 sec, avg_samples: 96.0, avg_ips: 38.52924 images/sec.
Type : hazelnut Train [ Epoch 241/256 iter 2 ] lr: 0.02886, loss: 0.21692, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.11118 sec, avg_samples: 96.0, avg_ips: 863.46413 images/sec.
Type : hazelnut Train [ Epoch 241/256 iter 3 ] lr: 0.02886, loss: 0.23525, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11159 sec, avg_samples: 96.0, avg_ips: 860.25792 images/sec.
Type : hazelnut Train [ Epoch 241/256 iter 4 ] lr: 0.02886, loss: 0.14444, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11158 sec, avg_samples: 96.0, avg_ips: 860.39211 images/sec.
Type : hazelnut Train [ Epoch 241/256 iter 5 ] lr: 0.02886, loss: 0.08440, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.03910 sec, avg_samples: 7.0, avg_ips: 179.04264 images/sec.
Type : hazelnut Train [ Epoch 242/256 iter 1 ] lr: 0.02899, loss: 0.16733, avg_reader_cost: 2.36658 sec, avg_batch_cost: 2.47872 sec, avg_samples: 96.0, avg_ips: 38.72962 images/sec.
Type : hazelnut Train [ Epoch 242/256 iter 2 ] lr: 0.02899, loss: 0.17038, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11123 sec, avg_samples: 96.0, avg_ips: 863.06251 images/sec.
Type : hazelnut Train [ Epoch 242/256 iter 3 ] lr: 0.02899, loss: 0.18151, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.10909 sec, avg_samples: 96.0, avg_ips: 879.98930 images/sec.
Type : hazelnut Train [ Epoch 242/256 iter 4 ] lr: 0.02899, loss: 0.14422, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10902 sec, avg_samples: 96.0, avg_ips: 880.60708 images/sec.
Type : hazelnut Train [ Epoch 242/256 iter 5 ] lr: 0.02899, loss: 0.16180, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.03087 sec, avg_samples: 7.0, avg_ips: 226.78218 images/sec.
Type : hazelnut Train [ Epoch 243/256 iter 1 ] lr: 0.02912, loss: 0.18148, avg_reader_cost: 2.42565 sec, avg_batch_cost: 2.53136 sec, avg_samples: 96.0, avg_ips: 37.92430 images/sec.
Type : hazelnut Train [ Epoch 243/256 iter 2 ] lr: 0.02912, loss: 0.25912, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10351 sec, avg_samples: 96.0, avg_ips: 927.48808 images/sec.
Type : hazelnut Train [ Epoch 243/256 iter 3 ] lr: 0.02912, loss: 0.18536, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.10281 sec, avg_samples: 96.0, avg_ips: 933.78382 images/sec.
Type : hazelnut Train [ Epoch 243/256 iter 4 ] lr: 0.02912, loss: 0.18774, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.10402 sec, avg_samples: 96.0, avg_ips: 922.88147 images/sec.
Type : hazelnut Train [ Epoch 243/256 iter 5 ] lr: 0.02912, loss: 0.14892, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.02519 sec, avg_samples: 7.0, avg_ips: 277.85522 images/sec.
Type : hazelnut Train [ Epoch 244/256 iter 1 ] lr: 0.02924, loss: 0.14764, avg_reader_cost: 2.48841 sec, avg_batch_cost: 2.59391 sec, avg_samples: 96.0, avg_ips: 37.00972 images/sec.
Type : hazelnut Train [ Epoch 244/256 iter 2 ] lr: 0.02924, loss: 0.15944, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10618 sec, avg_samples: 96.0, avg_ips: 904.09299 images/sec.
Type : hazelnut Train [ Epoch 244/256 iter 3 ] lr: 0.02924, loss: 0.17352, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.10377 sec, avg_samples: 96.0, avg_ips: 925.11633 images/sec.
Type : hazelnut Train [ Epoch 244/256 iter 4 ] lr: 0.02924, loss: 0.11568, avg_reader_cost: 0.00007 sec, avg_batch_cost: 0.10270 sec, avg_samples: 96.0, avg_ips: 934.77017 images/sec.
Type : hazelnut Train [ Epoch 244/256 iter 5 ] lr: 0.02924, loss: 0.20876, avg_reader_cost: 0.00006 sec, avg_batch_cost: 0.02485 sec, avg_samples: 7.0, avg_ips: 281.67245 images/sec.
Type : hazelnut Train [ Epoch 245/256 iter 1 ] lr: 0.02935, loss: 0.10947, avg_reader_cost: 2.40455 sec, avg_batch_cost: 2.51364 sec, avg_samples: 96.0, avg_ips: 38.19169 images/sec.
Type : hazelnut Train [ Epoch 245/256 iter 2 ] lr: 0.02935, loss: 0.15475, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.10413 sec, avg_samples: 96.0, avg_ips: 921.94536 images/sec.
Type : hazelnut Train [ Epoch 245/256 iter 3 ] lr: 0.02935, loss: 0.09938, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10319 sec, avg_samples: 96.0, avg_ips: 930.33610 images/sec.
Type : hazelnut Train [ Epoch 245/256 iter 4 ] lr: 0.02935, loss: 0.13899, avg_reader_cost: 0.00007 sec, avg_batch_cost: 0.10262 sec, avg_samples: 96.0, avg_ips: 935.49989 images/sec.
Type : hazelnut Train [ Epoch 245/256 iter 5 ] lr: 0.02935, loss: 0.35954, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.03036 sec, avg_samples: 7.0, avg_ips: 230.53950 images/sec.
Type : hazelnut Train [ Epoch 246/256 iter 1 ] lr: 0.02946, loss: 0.17469, avg_reader_cost: 2.49322 sec, avg_batch_cost: 2.59901 sec, avg_samples: 96.0, avg_ips: 36.93716 images/sec.
Type : hazelnut Train [ Epoch 246/256 iter 2 ] lr: 0.02946, loss: 0.16481, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10307 sec, avg_samples: 96.0, avg_ips: 931.44013 images/sec.
Type : hazelnut Train [ Epoch 246/256 iter 3 ] lr: 0.02946, loss: 0.21259, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10498 sec, avg_samples: 96.0, avg_ips: 914.45581 images/sec.
Type : hazelnut Train [ Epoch 246/256 iter 4 ] lr: 0.02946, loss: 0.19164, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.10350 sec, avg_samples: 96.0, avg_ips: 927.52227 images/sec.
Type : hazelnut Train [ Epoch 246/256 iter 5 ] lr: 0.02946, loss: 0.05147, avg_reader_cost: 0.00007 sec, avg_batch_cost: 0.02490 sec, avg_samples: 7.0, avg_ips: 281.10342 images/sec.
Type : hazelnut Train [ Epoch 247/256 iter 1 ] lr: 0.02955, loss: 0.18330, avg_reader_cost: 2.35815 sec, avg_batch_cost: 2.46343 sec, avg_samples: 96.0, avg_ips: 38.97008 images/sec.
